PNU,건축연령,관내,전월세_평균_보증금(만원),기준금리(연%),전월세_평균_월세(만원),전월세_건수,공원_최단거리,교육_최단거리,유통_최단거리,매수자_법인,매도자_개인,매도자_M,거래유형_직거래,계약일
1150010300106710022,0,,29397.298245614034,,,57,,,,,,,,
1150010300105300024,4,,22537.5,,,16,,,,,,,,
1150010300106630006,8,,14700.0,,,6,,,,,,,,
1150010300106630006,8,,14700.0,,,6,,,,,,,,
1150010300104710020,10,1.0,16500.0,2.5,,8,0.7351,0.14759,24239.0,0.0,1.0,0.0,0.0,2025-07-17
1150010300103710043,13,1.0,15240.0,2.5,,5,1.06025,1.19483,23821.0,0.0,1.0,0.0,0.0,2025-09-25
1150010300103710043,13,1.0,15240.0,2.5,,5,1.06025,1.19483,23821.0,0.0,1.0,0.0,0.0,2025-09-25
1150010300103620107,8,1.0,14532.222222222224,3.25,,18,1.08091,1.30825,23737.0,0.0,1.0,0.0,0.0,2024-10-10
1150010300110120002,0,,26066.666666666668,,,9,,,,,,,,
1150010300110120002,0,,26066.666666666668,,,9,,,,,,,,
1150010300103650198,7,,25146.28571428572,,,7,,,,,,,,
1150010300107620000,4,,22614.166666666668,,,12,,,,,,,,
1150010300107620000,4,,22614.166666666668,,,12,,,,,,,,
1150010300102470286,14,,8799.0,,,10,,,,,,,,
1150010300110540003,24,,11200.0,,,5,,,,,,,,
1150010300105980033,5,,21430.0,,,10,,,,,,,,
1150010300103480023,9,,27400.954545454544,,,22,,,,,,,,
1150010300103480023,9,,27400.954545454544,,,22,,,,,,,,
1150010300106430021,9,,24455.0,,,12,,,,,,,,
1150010300103650175,6,,19606.08695652174,,,23,,,,,,,,
1150010300104300009,15,1.0,12000.0,2.5,,2,0.39712,0.68419,24145.0,0.0,1.0,0.0,0.0,2025-06-17
1150010300108050009,27,1.0,20792.0,3.5,,5,1.10838,0.34155,98434.0,0.0,0.0,1.0,0.0,2023-10-19
1150010300100500015,13,1.0,15375.0,3.5,,4,0.22999,0.34552,24283.0,0.0,1.0,0.0,0.0,2024-06-13
1150010300100500120,37,1.0,12837.361111111111,2.75,,72,0.2041,0.66941,24277.0,0.0,1.0,0.0,0.0,2026-01-10
1150010300101580025,23,,17990.833333333332,,,6,,,,,,,,
1150010300103410040,16,,16397.5,,,12,,,,,,,,
1150010300103450009,20,1.0,18625.0,3.5,,4,,,,0.0,1.0,0.0,0.0,2024-05-02
1150010300103450009,20,1.0,18625.0,3.5,,4,,,,0.0,1.0,0.0,0.0,2024-05-02
1150010300103480008,27,1.0,21666.666666666668,3.5,,9,1.14321,0.78863,23549.0,0.0,0.0,1.0,0.0,2023-11-28
1150010300103540032,33,1.0,10550.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-07-22
1150010300103720080,16,0.0,21433.33333333333,2.5,,3,,,,0.0,1.0,0.0,0.0,2025-10-27
1150010300103990009,22,,16800.0,,,1,,,,,,,,
1150010300104000088,8,,20180.0,,,5,,,,,,,,
1150010300108640049,11,1.0,10500.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-07-23
1150010300108840016,22,,14100.0,,,1,,,,,,,,
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300109600003,33,1.0,10933.333333333334,2.75,,3,,,,0.0,1.0,0.0,0.0,2025-03-24
1150010300110500012,31,1.0,14250.0,3.5,,4,1.24593,0.84509,22691.0,0.0,1.0,0.0,0.0,2024-03-25
1150010300110500012,31,1.0,14250.0,3.5,,4,1.24593,0.84509,22691.0,0.0,1.0,0.0,0.0,2024-03-25
1150010300110710007,7,1.0,18551.666666666668,3.5,,12,1.24549,0.80542,22729.0,0.0,1.0,0.0,0.0,2024-05-11
1150010300103650031,7,,14860.0,,,5,,,,,,,,
1150010300105160001,15,,20450.0,,,2,,,,,,,,
1150010300105310001,11,,22266.666666666668,,,6,,,,,,,,
1150010300110460034,12,1.0,13975.0,2.5,,4,,,,0.0,1.0,0.0,0.0,2025-08-20
1150010300106500007,6,,21504.666666666668,,,15,,,,,,,,
1150010300110400000,5,1.0,22730.0,2.75,,25,0.90412,0.48631,22567.0,0.0,1.0,0.0,0.0,2025-03-27
1150010300104710020,10,1.0,16500.0,2.5,,8,0.7351,0.14759,24239.0,0.0,1.0,0.0,0.0,2025-07-17
1150010300104100010,16,1.0,14395.555555555557,3.5,,9,0.55483,0.62944,13933.0,0.0,0.0,1.0,0.0,2023-07-20
1150010300103770064,38,0.0,8765.0,2.75,,4,,,,0.0,0.0,0.0,0.0,2025-03-31
1150010300103300011,22,1.0,11850.0,3.5,,2,0.81311,0.85134,10879.0,0.0,1.0,0.0,0.0,2024-05-18
1150010300101110155,29,0.0,9000.0,2.5,,5,0.86366,1.01574,25826.0,0.0,1.0,0.0,1.0,2025-08-19
1150010300101020057,21,1.0,15633.333333333334,3.5,,3,0.56743,0.87367,25404.0,0.0,1.0,0.0,0.0,2024-02-28
1150010300100510080,13,1.0,14316.666666666666,2.5,,3,0.29515,1.03808,24311.0,0.0,1.0,0.0,0.0,2025-06-18
1150010300103910025,31,,9433.333333333334,,,3,,,,,,,,
1150010300100410001,9,,16603.75,,,12,,,,,,,,
1150010300111020005,6,1.0,18904.545454545456,3.5,,11,0.30565,0.5964,22828.0,0.0,1.0,0.0,0.0,2024-08-31
1150010300103510017,8,1.0,18209.090909090908,2.5,,11,1.09193,1.41756,26565.0,0.0,1.0,0.0,0.0,2025-08-13
1150010300103650023,21,,12000.0,,,1,,,,,,,,
1150010300105160018,8,,24623.68421052632,,,19,,,,,,,,
1150010300102740004,6,,24426.666666666668,,,3,,,,,,,,
1150010300105110002,2,,11211.764705882351,,,17,,,,,,,,
1150010300106820002,1,,22284.33333333333,,,24,,,,,,,,
1150010300110360014,24,1.0,17125.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-07-31
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300104080086,7,0.0,15338.888888888889,2.5,,9,0.72079,1.15254,23995.0,0.0,1.0,0.0,0.0,2025-09-02
1150010300106120209,12,,17250.0,,,2,,,,,,,,
1150010300100410119,14,,11485.833333333334,,,6,,,,,,,,
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300106820002,1,,22284.33333333333,,,24,,,,,,,,
1150010300100290221,32,1.0,8375.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-01-11
1150010300115110000,7,,19805.0,,,4,,,,,,,,
1150010300106860003,12,,12720.0,,,5,,,,,,,,
1150010300105190013,22,,4000.0,,,1,,,,,,,,
1150010300105320003,8,,23957.375,,,16,,,,,,,,
1150010300105320003,8,,23957.375,,,16,,,,,,,,
1150010300103650045,17,,25000.0,,,1,,,,,,,,
1150010300106370017,23,,16583.333333333332,,,6,,,,,,,,
1150010300112450000,5,,19195.95238095238,,,21,,,,,,,,
1150010300102490017,8,,18011.11111111111,,,9,,,,,,,,
1150010300102490017,8,,18011.11111111111,,,9,,,,,,,,
1150010300101340009,22,,15000.0,,,2,,,,,,,,
1150010300102460038,7,,18737.5,,,16,,,,,,,,
1150010300105570007,6,,23163.33333333333,,,21,,,,,,,,
1150010300110460028,22,1.0,12949.09090909091,3.0,,11,1.39658,0.73213,22600.0,0.0,1.0,0.0,0.0,2025-01-14
1150010300110460012,22,,13000.0,,,1,,,,,,,,
1150010300108340006,29,1.0,12500.0,2.5,,2,1.18802,0.67403,27470.0,0.0,1.0,0.0,0.0,2025-05-21
1150010300108290007,3,,17205.714285714286,,,14,,,,,,,,
1150010300108050009,27,1.0,20792.0,3.5,,5,1.10838,0.34155,98434.0,0.0,0.0,1.0,0.0,2023-10-19
1150010300108050009,27,1.0,20792.0,3.5,,5,1.10838,0.34155,98434.0,0.0,0.0,1.0,0.0,2023-10-19
1150010300103690035,19,,21600.0,,,1,,,,,,,,
1150010300103620065,2,0.0,25627.5,2.5,,16,,,,0.0,1.0,0.0,1.0,2025-12-21
1150010300103620065,2,0.0,25627.5,2.5,,16,,,,0.0,1.0,0.0,1.0,2025-12-21
1150010300103510001,29,,14983.333333333334,,,3,,,,,,,,
1150010300101530007,8,0.0,16572.222222222223,3.5,,9,0.28482,0.52175,26189.0,0.0,1.0,0.0,1.0,2024-04-02
1150010300102480002,9,,22303.375,,,8,,,,,,,,
1150010300100600057,5,,13335.0,,,2,,,,,,,,
1150010300101660057,24,,17425.0,,,2,,,,,,,,
1150010300103520059,23,,13709.142857142857,,,7,,,,,,,,
1150010300103670083,38,0.0,7900.0,3.5,,2,,,,0.0,0.0,1.0,1.0,2023-12-18
1150010300104030014,7,1.0,15982.142857142857,2.5,,14,0.65029,1.25589,23968.0,0.0,1.0,0.0,0.0,2025-05-27
1150010300104090091,22,,13166.666666666666,,,3,,,,,,,,
1150010300104090123,22,,12500.0,,,2,,,,,,,,
1150010300108390006,8,,19160.0,,,5,,,,,,,,
1150010300108670051,21,,15987.5,,,4,,,,,,,,
1150010300110450003,17,1.0,15500.0,3.5,,5,,,,0.0,1.0,0.0,0.0,2024-07-30
1150010300110730027,21,0.0,11500.0,3.0,,2,,,,0.0,1.0,0.0,0.0,2024-11-05
1150010300100560340,21,,11975.0,,,4,,,,,,,,
1150010300100560106,16,,12672.727272727272,,,11,,,,,,,,
1150010300101640008,23,1.0,11237.142857142857,3.5,,7,0.3091,0.23854,26268.0,0.0,0.0,1.0,0.0,2023-06-10
1150010300100980146,6,,18919.8,,,10,,,,,,,,
1150010300100610042,13,,10600.0,,,4,,,,,,,,
1150010300100570024,21,1.0,12000.0,2.5,,5,0.35452,0.94458,27291.0,0.0,1.0,0.0,0.0,2025-12-12
1150010300110730027,21,0.0,11500.0,3.0,,2,,,,0.0,1.0,0.0,0.0,2024-11-05
1150010300100290219,16,0.0,9230.0,3.5,,3,,,,0.0,1.0,0.0,0.0,2024-05-16
1150010300100240035,1,0.0,5000.0,3.5,,6,0.71085,1.23044,23326.0,0.0,0.0,1.0,1.0,2023-11-30
1150010300103760009,4,0.0,18256.666666666668,2.75,,3,1.08531,0.50931,11016.0,0.0,1.0,0.0,0.0,2025-04-01
1150010300104030014,7,1.0,15982.142857142857,2.5,,14,0.65029,1.25589,23968.0,0.0,1.0,0.0,0.0,2025-05-27
1150010300110140038,22,1.0,19500.0,3.25,,1,,,,0.0,1.0,0.0,0.0,2024-10-24
1150010300107720078,13,,9000.0,,,2,,,,,,,,
1150010300104230034,22,,15460.0,,,5,,,,,,,,
1150010300103920017,5,1.0,14400.0,2.75,,6,1.13411,0.47095,74962.0,0.0,1.0,0.0,0.0,2025-03-08
1150010300103910045,10,0.0,19900.0,3.5,,1,1.20825,1.07687,26866.0,0.0,1.0,0.0,0.0,2024-08-14
1150010300103670132,23,,17650.0,,,2,,,,,,,,
1150010300100460157,30,,10766.666666666666,,,3,,,,,,,,
1150010300103960010,6,,17021.25,,,12,,,,,,,,
1150010300106760007,1,,2000.0,,,2,,,,,,,,
1150010300100550189,10,,7970.0,,,5,,,,,,,,
1150010300102490030,8,,17750.0,,,5,,,,,,,,
1150010300104560006,22,1.0,13900.0,2.75,,3,0.89051,0.53539,27103.0,0.0,1.0,0.0,0.0,2025-02-20
1150010300102490030,8,,17750.0,,,5,,,,,,,,
1150010300108920011,23,,19225.0,,,4,,,,,,,,
1150010300104030004,7,,17842.85714285714,,,7,,,,,,,,
1150010300100550189,10,,7970.0,,,5,,,,,,,,
1150010300103270009,8,,15616.666666666666,,,6,,,,,,,,
1150010300105100003,45,,6800.0,,,5,,,,,,,,
1150010300105150044,35,,16257.361111111111,,,36,,,,,,,,
1150010300106960005,13,,18390.0,,,1,,,,,,,,
1150010300110480046,7,,20000.0,,,7,,,,,,,,
1150010300110380011,24,0.0,6250.0,2.5,,2,,,,0.0,1.0,0.0,1.0,2025-10-01
1150010300100190026,3,,22000.0,,,5,,,,,,,,
1150010300100560325,23,1.0,9533.333333333334,3.5,,3,,,,0.0,0.0,1.0,0.0,2023-11-16
1150010300103550020,7,1.0,19516.666666666668,2.5,,6,0.77506,1.44138,23636.0,0.0,1.0,0.0,0.0,2025-09-29
1150010300102530007,7,,25066.666666666668,,,9,,,,,,,,
1150010300106820002,1,,22284.33333333333,,,24,,,,,,,,
1150010300100550117,16,,14994.0,,,1,,,,,,,,
1150010300103270053,40,,16193.877551020409,,,49,,,,,,,,
1150010300111290032,16,,17916.666666666668,,,3,,,,,,,,
1150010300111150037,0,0.0,24900.0,3.5,,12,,,,0.0,0.0,0.0,1.0,2024-04-15
1150010300111070003,6,,13216.3,,,20,,,,,,,,
1150010300110980014,12,,16408.5,,,4,,,,,,,,
1150010300110360026,21,1.0,12933.333333333334,3.5,,3,1.39658,0.73213,22557.0,0.0,0.0,1.0,0.0,2023-08-29
1150010300109720011,6,,12325.0,,,10,,,,,,,,
1150010300109570014,22,1.0,11000.0,2.5,,6,0.77664,0.96959,24984.0,0.0,1.0,0.0,0.0,2025-12-18
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300108710027,23,,14310.0,,,2,,,,,,,,
1150010300108150006,1,,10250.0,,,18,,,,,,,,
1150010300107870050,16,,16200.0,,,1,,,,,,,,
1150010300107730003,12,0.0,16900.0,2.5,,3,0.6262,0.4491,92547.0,0.0,1.0,0.0,1.0,2025-09-30
1150010300104000095,12,1.0,13933.0,3.5,,10,0.9682,1.40862,23957.0,0.0,1.0,0.0,0.0,2024-03-14
1150010300103970033,11,1.0,13225.0,2.75,,12,0.81168,0.93074,23935.0,0.0,1.0,0.0,0.0,2025-03-21
1150010300103670112,21,,5000.0,,,1,,,,,,,,
1150010300103660034,11,0.0,15730.0,2.5,,6,0.56118,0.48894,23768.0,0.0,1.0,0.0,0.0,2025-07-08
1150010300103550020,7,1.0,19516.666666666668,2.5,,6,0.77506,1.44138,23636.0,0.0,1.0,0.0,0.0,2025-09-29
1150010300103410021,7,1.0,13290.0,3.5,,13,0.27766,0.56176,23450.0,0.0,0.0,1.0,0.0,2023-10-28
1150010300101050055,13,1.0,14000.0,2.75,,3,0.73147,1.24542,25665.0,0.0,1.0,0.0,0.0,2025-04-04
1150010300100990009,7,1.0,14503.5,2.75,,20,,,,0.0,1.0,0.0,0.0,2025-04-09
1150010300100980039,23,,17894.444444444445,,,9,,,,,,,,
1150010300100460017,13,0.0,16200.0,3.5,,3,,,,0.0,0.0,1.0,1.0,2023-12-07
1150010300100240029,9,,14200.0,,,1,,,,,,,,
1150010300100500009,9,1.0,10850.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-06-17
1150010300103550020,7,1.0,19516.666666666668,2.5,,6,0.77506,1.44138,23636.0,0.0,1.0,0.0,0.0,2025-09-29
1150010300110470004,24,,12000.0,,,5,,,,,,,,
1150010300103650175,6,,19606.08695652174,,,23,,,,,,,,
1150010300107050012,22,,13300.0,,,2,,,,,,,,
1150010300106950005,8,,17909.444444444445,,,18,,,,,,,,
1150010300106740012,22,,13000.0,,,1,,,,,,,,
1150010300103190004,14,,11166.666666666666,,,3,,,,,,,,
1150010300101320090,14,,5000.0,,,1,,,,,,,,
1150010300105920011,8,,24150.0,,,6,,,,,,,,
1150010300106170016,22,,14500.0,,,2,,,,,,,,
1150010300103620068,21,1.0,12400.0,3.5,,1,,,,0.0,1.0,0.0,0.0,2024-08-31
1150010300108820040,7,,19720.0,,,8,,,,,,,,
1150010300104070006,33,,8666.666666666666,,,3,,,,,,,,
1150010300103990001,23,,13162.5,,,4,,,,,,,,
1150010300103820050,8,1.0,10558.333333333334,2.5,,6,1.06791,1.30223,23868.0,0.0,1.0,0.0,0.0,2025-09-27
1150010300101570006,6,1.0,13600.0,2.5,,3,0.55436,0.59531,81366.0,0.0,1.0,0.0,0.0,2025-11-18
1150010300101570006,6,1.0,13600.0,2.5,,3,0.55436,0.59531,81366.0,0.0,1.0,0.0,0.0,2025-11-18
1150010300101110084,6,1.0,15670.0,2.75,,8,0.67761,0.3872,22849.0,0.0,1.0,0.0,0.0,2025-04-17
1150010300100240568,23,,11333.333333333334,,,3,,,,,,,,
1150010300100240049,16,1.0,17950.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-07-23
1150010300103460096,28,0.0,15940.0,2.5,,2,,,,0.0,1.0,0.0,1.0,2025-10-23
1150010300110300027,2,,5222.222222222223,,,18,,,,,,,,
1150010300103620107,8,1.0,14532.222222222224,3.25,,18,1.08091,1.30825,23737.0,0.0,1.0,0.0,0.0,2024-10-10
1150010300100550270,7,,17300.0,,,1,,,,,,,,
1150010300106570004,7,,14725.0,,,6,,,,,,,,
1150010300106820002,1,,22284.33333333333,,,24,,,,,,,,
1150010300103410086,23,1.0,14200.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-05-06
1150010300100950051,23,0.0,11225.0,3.5,,2,0.85892,0.32569,24973.0,0.0,1.0,0.0,1.0,2024-06-21
1150010300103940013,33,,12650.0,,,5,,,,,,,,
1150010300108070013,13,1.0,13377.5,3.5,,4,,,,0.0,0.0,1.0,0.0,2023-10-30
1150010300108790008,22,1.0,19125.0,2.5,,4,1.71566,0.88845,102091.0,0.0,1.0,0.0,0.0,2025-11-20
1150010300109660022,12,,13850.0,,,10,,,,,,,,
1150010300105320003,8,,23957.375,,,16,,,,,,,,
1150010300109930004,13,,12933.333333333334,,,3,,,,,,,,
1150010300107950005,15,,6500.0,,,2,,,,,,,,
1150010300106900014,12,,27666.666666666668,,,3,,,,,,,,
1150010300107090026,33,,14500.0,,,2,,,,,,,,
1150010300100240034,22,1.0,11290.0,3.0,,3,0.71085,1.23044,23319.0,0.0,1.0,0.0,0.0,2024-12-23
1150010300105160008,0,,11055.555555555557,,,9,,,,,,,,
1150010300103650007,9,,14690.0,,,4,,,,,,,,
1150010300102640003,8,,19315.0,,,4,,,,,,,,
1150010300102630009,9,,23625.0,,,4,,,,,,,,
1150010300111290029,13,0.0,13350.0,2.5,,4,,,,0.0,1.0,0.0,1.0,2025-07-10
1150010300100610088,27,,14100.0,,,6,,,,,,,,
1150010300109620003,7,1.0,21016.666666666668,3.5,,6,0.61874,1.18057,24991.0,0.0,1.0,0.0,0.0,2024-07-01
1150010300104080029,14,,19666.666666666668,,,3,,,,,,,,
1150010300104070008,38,,7000.0,,,1,,,,,,,,
1150010300103530015,10,1.0,19551.2,3.5,,5,1.1981,1.44147,26599.0,0.0,1.0,0.0,0.0,2024-02-14
1150010300110160021,21,,11225.0,,,2,,,,,,,,
1150010300104000088,8,,20180.0,,,5,,,,,,,,
1150010300100560707,5,,19444.117647058825,,,17,,,,,,,,
1150010300109540003,23,0.0,13000.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-10-29
1150010300103540018,2,0.0,28573.91304347826,3.5,,23,1.14645,1.5212,23614.0,0.0,0.0,1.0,1.0,2023-09-09
1150010300101590029,21,,9000.0,,,2,,,,,,,,
1150010300101520014,17,,16357.142857142857,,,7,,,,,,,,
1150010300108810016,30,1.0,12212.5,2.5,,8,1.38028,0.78425,24667.0,0.0,1.0,0.0,0.0,2025-06-10
1150010300101050100,12,1.0,15828.333333333334,3.5,,6,0.75906,1.32072,22614.0,0.0,1.0,0.0,0.0,2026-01-16
1150010300103540018,2,0.0,28573.91304347826,3.5,,23,1.14645,1.5212,23614.0,0.0,0.0,1.0,1.0,2023-09-09
1150010300110070021,34,1.0,10200.0,3.5,,5,1.13521,0.32128,22441.0,0.0,1.0,0.0,0.0,2024-09-01
1150010300100240023,22,,13300.0,,,5,,,,,,,,
1150010300100560046,16,,13465.0,,,4,,,,,,,,
1150010300104000054,20,1.0,16700.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-07-23
1150010300102510002,4,,22163.52173913044,,,23,,,,,,,,
1150010300103620152,8,1.0,17357.14285714286,2.5,,7,,,,0.0,1.0,0.0,0.0,2025-07-02
1150010300108950010,13,,6520.0,,,9,,,,,,,,
1150010300103620065,2,0.0,25627.5,2.5,,16,,,,0.0,1.0,0.0,1.0,2025-12-21
1150010300110710012,28,1.0,11350.0,3.5,,2,1.38861,0.41208,25176.0,0.0,1.0,0.0,0.0,2024-08-21
1150010300103950009,12,1.0,11500.0,2.75,,3,0.39712,0.83746,26912.0,0.0,1.0,0.0,0.0,2025-02-20
1150010300100220052,8,,19726.14285714286,,,14,,,,,,,,
1150010300103650115,32,,10812.0,,,5,,,,,,,,
1150010300103650175,6,,19606.08695652174,,,23,,,,,,,,
1150010300100570029,30,,11590.0,,,4,,,,,,,,
1150010300104750019,2,0.0,35158.82352941176,3.25,,17,0.61603,0.2071,24261.0,0.0,1.0,0.0,1.0,2024-10-23
1150010300106120205,12,,6333.333333333333,,,3,,,,,,,,
1150010300106970004,24,,17000.0,,,1,,,,,,,,
1150010300102490039,6,,20006.92307692308,,,13,,,,,,,,
1150010300103540083,9,1.0,15409.333333333334,2.5,,12,1.18275,1.51217,23631.0,0.0,1.0,0.0,0.0,2025-05-14
1150010300104980004,4,,22504.571428571428,,,14,,,,,,,,
1150010300100560640,23,,13600.0,,,2,,,,,,,,
1150010300111040001,13,1.0,14500.0,2.5,,6,0.44613,0.68457,22830.0,0.0,1.0,0.0,0.0,2025-07-09
1150010300101020121,8,1.0,13616.666666666666,2.5,,6,0.61804,1.14191,22493.0,0.0,1.0,0.0,0.0,2025-10-23
1150010300103540083,9,1.0,15409.333333333334,2.5,,12,1.18275,1.51217,23631.0,0.0,1.0,0.0,0.0,2025-05-14
1150010300107920006,8,,22086.666666666668,,,15,,,,,,,,
1150010300110740003,14,1.0,8500.0,3.5,,2,1.187,1.0428,25720.0,0.0,1.0,0.0,0.0,2024-07-02
1150010300100420080,22,,10000.0,,,1,,,,,,,,
1150010300103400025,26,,16500.0,,,3,,,,,,,,
1150010300103400025,26,,16500.0,,,3,,,,,,,,
1150010300104100046,31,,8750.0,,,1,,,,,,,,
1150010300109660022,12,,13850.0,,,10,,,,,,,,
1150010300105240028,11,,8236.666666666666,,,3,,,,,,,,
1150010300106750022,14,,6480.769230769231,,,13,,,,,,,,
1150010300106820002,1,,22284.33333333333,,,24,,,,,,,,
1150010300102490023,6,,21433.33333333333,,,15,,,,,,,,
1150010300101580042,2,0.0,27338.46153846154,3.5,,13,,,,0.0,0.0,1.0,1.0,2023-04-21
1150010300111280026,41,1.0,21250.0,3.5,,4,0.86985,0.79525,22867.0,0.0,1.0,0.0,0.0,2024-06-03
1150010300100480004,23,,10000.0,,,2,,,,,,,,
1150010300101110088,29,1.0,12150.0,3.5,,2,0.78997,0.51977,32368.0,0.0,0.0,1.0,0.0,2023-02-15
1150010300109060007,2,0.0,24685.23809523809,3.5,,21,1.73333,0.9554,96664.0,0.0,1.0,0.0,1.0,2024-08-27
1150010300101110110,9,,25000.0,,,2,,,,,,,,
1150010300100460174,22,1.0,12970.5,3.0,,4,,,,0.0,1.0,0.0,0.0,2024-11-01
1150010300100460174,22,1.0,12970.5,3.0,,4,,,,0.0,1.0,0.0,0.0,2024-11-01
1150010300110450038,22,1.0,15100.0,2.75,,2,,,,0.0,1.0,0.0,0.0,2025-03-04
1150010300107110019,16,,6000.0,,,2,,,,,,,,
1150010300107110019,16,,6000.0,,,2,,,,,,,,
1150010300100770035,21,,16400.0,,,2,,,,,,,,
1150010300103530047,4,,23009.615384615383,,,26,,,,,,,,
1150010300103620053,24,1.0,19500.0,3.5,,2,,,,0.0,0.0,1.0,0.0,2023-09-18
1150010300104240085,6,0.0,19092.0,3.0,,5,0.94108,1.58954,27071.0,0.0,1.0,0.0,0.0,2025-01-31
1150010300101560015,24,,17200.0,,,2,,,,,,,,
1150010300101560015,24,,17200.0,,,2,,,,,,,,
1150010300109970025,8,1.0,16416.666666666668,2.75,,3,0.40233,0.67027,25114.0,0.0,1.0,0.0,0.0,2025-03-13
1150010300108760017,10,1.0,15012.857142857143,2.75,,7,1.28533,0.90299,24652.0,0.0,1.0,0.0,0.0,2025-03-07
1150010300103540018,2,0.0,28573.91304347826,3.5,,23,1.14645,1.5212,23614.0,0.0,0.0,1.0,1.0,2023-09-09
1150010300110420031,6,,12610.0,,,7,,,,,,,,
1150010300104210011,22,,14944.0,,,5,,,,,,,,
1150010300104080015,12,1.0,16000.0,3.5,,1,1.09035,0.67465,60799.0,0.0,0.0,1.0,0.0,2023-06-20
1150010300103940037,22,,16435.0,,,2,,,,,,,,
1150010300106360005,8,,21874.5,,,8,,,,,,,,
1150010300103680020,22,,14650.0,,,5,,,,,,,,
1150010300106700047,23,,24000.0,,,1,,,,,,,,
1150010300100350020,23,,11000.0,,,2,,,,,,,,
1150010300101460019,8,,17729.866666666665,,,15,,,,,,,,
1150010300103460056,16,1.0,22450.0,2.5,,2,1.25988,1.47072,23524.0,0.0,1.0,0.0,0.0,2025-05-31
1150010300104090165,6,0.0,18132.85714285714,2.5,,7,0.87115,1.12612,24006.0,1.0,1.0,0.0,0.0,2025-07-02
1150010300104090165,6,0.0,18132.85714285714,2.5,,7,0.87115,1.12612,24006.0,1.0,1.0,0.0,0.0,2025-07-02
1150010300103920007,4,0.0,21433.33333333333,3.5,,12,1.0144,0.99463,23889.0,0.0,0.0,1.0,1.0,2023-07-18
1150010300106500002,5,,18966.666666666668,,,3,,,,,,,,
1150010300100410001,9,,16603.75,,,12,,,,,,,,
1150010300105060030,12,,8390.90909090909,,,11,,,,,,,,
1150010300101460040,9,,12320.0,,,17,,,,,,,,
1150010300108220001,21,1.0,10800.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-10-27
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300102740002,3,,11500.0,,,6,,,,,,,,
1150010300103540083,9,1.0,15409.333333333334,2.5,,12,1.18275,1.51217,23631.0,0.0,1.0,0.0,0.0,2025-05-14
1150010300109370015,2,,22076.125,,,16,,,,,,,,
1150010300104000007,23,0.0,20625.0,3.5,,2,1.50108,0.1948,17682.0,0.0,0.0,1.0,0.0,2023-08-22
1150010300103850016,39,,12500.0,,,4,,,,,,,,
1150010300103790021,27,,11166.666666666666,,,3,,,,,,,,
1150010300103540086,8,1.0,15575.0,3.0,,4,0.99081,1.43234,23633.0,0.0,1.0,0.0,0.0,2024-11-05
1150010300103190020,22,,6000.0,,,1,,,,,,,,
1150010300103380043,38,,10450.0,,,4,,,,,,,,
1150010300109220004,0,,21426.666666666668,,,15,,,,,,,,
1150010300103530003,28,1.0,8000.0,3.5,,1,0.73015,0.42988,57628.0,0.0,1.0,0.0,0.0,2024-06-03
1150010300104000083,31,,13858.0,,,5,,,,,,,,
1150010300100560655,30,1.0,14333.333333333334,2.75,,3,,,,0.0,1.0,0.0,0.0,2025-04-22
1150010300106800001,6,,19778.75,,,8,,,,,,,,
1150010300106800001,6,,19778.75,,,8,,,,,,,,
1150010300106560022,22,,17415.0,,,1,,,,,,,,
1150010300107190000,9,,23067.25,,,24,,,,,,,,
1150010300106530014,1,,5250.0,,,10,,,,,,,,
1150010300103650031,7,,14860.0,,,5,,,,,,,,
1150010300113650013,9,,15387.5,,,6,,,,,,,,
1150010300100600117,12,,17800.0,,,3,,,,,,,,
1150010300103530047,4,,23009.615384615383,,,26,,,,,,,,
1150010300106880002,23,,14250.0,,,2,,,,,,,,
1150010300100460193,34,1.0,11833.333333333334,3.5,,3,,,,0.0,1.0,0.0,0.0,2024-06-28
1150010300102730009,7,,19635.714285714286,,,14,,,,,,,,
1150010300104520030,23,,12259.333333333334,,,3,,,,,,,,
1150010300105130018,2,,22500.0,,,2,,,,,,,,
1150010300106480060,9,,14592.857142857143,,,7,,,,,,,,
1150010300102490313,5,,18110.0,,,9,,,,,,,,
1150010300102470002,7,,16103.636363636364,,,11,,,,,,,,
1150010300106450002,14,,30471.42857142857,,,7,,,,,,,,
1150010300106450002,14,,30471.42857142857,,,7,,,,,,,,
